time,sea_level_m,temperature_C,dissolved_o2,salinity_psu,current_u,current_v,current_speed_m_s,ph,turbidity_kd
2022-03-23,0.27675715,19.374306,281.69223,18.521223,-0.006414681,0.021250032,0.022197118,8.298329,0.081652164
2022-03-24,0.2724311,19.374306,281.69223,18.507765,-0.006414681,0.021250032,0.022197118,8.296211,0.081652164
2022-03-25,0.2694539,19.374306,281.69223,18.512798,-0.006414681,0.021250032,0.022197118,8.29726,0.081652164
2022-03-26,0.26714757,19.374306,281.69223,18.505245,-0.006414681,0.021250032,0.022197118,8.297191,0.081652164
2022-03-27,0.26681632,19.374306,281.69223,18.502645,-0.006414681,0.021250032,0.022197118,8.29713,0.081652164
2022-03-28,0.26699072,19.374306,281.69223,18.49682,-0.006414681,0.021250032,0.022197118,8.294637,0.081652164
2022-03-29,0.26761043,19.374306,281.69223,18.484093,-0.006414681,0.021250032,0.022197118,8.29726,0.081652164
2022-03-30,0.26882684,19.374306,281.69223,18.473467,-0.006414681,0.021250032,0.022197118,8.2949,0.081652164
2022-03-31,0.2705792,19.374306,281.69223,18.468033,-0.006414681,0.021250032,0.022197118,8.297525,0.081652164
2022-04-01,0.27288297,19.374306,281.69223,18.471195,-0.006414681,0.021250032,0.022197118,8.29994,0.081652164
2022-04-02,0.2759635,19.374306,281.69223,18.477169,-0.006414681,0.021250032,0.022197118,8.297961,0.081652164
2022-04-03,0.27843696,19.374306,281.69223,18.464197,-0.006414681,0.021250032,0.022197118,8.295663,0.081652164
2022-04-04,0.277753,19.374306,281.69223,18.462376,-0.006414681,0.021250032,0.022197118,8.295929,0.081652164
2022-04-05,0.27876684,19.374306,281.69223,18.44337,-0.006414681,0.021250032,0.022197118,8.297113,0.081652164
2022-04-06,0.278472,19.374306,281.69223,18.45453,-0.006414681,0.021250032,0.022197118,8.294138,0.081652164
2022-04-07,0.27945048,19.374306,281.69223,18.44733,-0.006414681,0.021250032,0.022197118,8.294392,0.081652164
2022-04-08,0.28326178,19.374306,281.69223,18.447708,-0.006414681,0.021250032,0.022197118,8.293022,0.081652164
2022-04-09,0.28408515,19.374306,281.69223,18.441092,-0.006414681,0.021250032,0.022197118,8.292274,0.081652164
2022-04-10,0.28611624,19.374306,281.69223,18.444061,-0.006414681,0.021250032,0.022197118,8.289162,0.081652164
2022-04-11,0.28934735,19.374306,281.69223,18.451197,-0.006414681,0.021250032,0.022197118,8.292293,0.081652164
2022-04-12,0.29173386,19.374306,281.69223,18.477488,-0.006414681,0.021250032,0.022197118,8.292095,0.081652164
2022-04-13,0.29294887,19.374306,281.69223,18.467384,-0.006414681,0.021250032,0.022197118,8.290912,0.081652164
2022-04-14,0.29710126,19.374306,281.69223,18.460058,-0.006414681,0.021250032,0.022197118,8.287625,0.081652164
2022-04-15,0.30061692,19.374306,281.69223,18.441444,-0.006414681,0.021250032,0.022197118,8.278013,0.081652164
2022-04-16,0.3007483,19.374306,281.69223,18.439692,-0.006414681,0.021250032,0.022197118,8.281013,0.081652164
2022-04-17,0.30240545,19.374306,281.69223,18.439266,-0.006414681,0.021250032,0.022197118,8.283643,0.081652164
2022-04-18,0.30503428,19.374306,281.69223,18.463457,-0.006414681,0.021250032,0.022197118,8.285616,0.081652164
2022-04-19,0.30367225,19.374306,281.69223,18.458935,-0.006414681,0.021250032,0.022197118,8.283235,0.081652164
2022-04-20,0.30428183,19.374306,281.69223,18.457436,-0.006414681,0.021250032,0.022197118,8.283668,0.081652164
2022-04-21,0.30570087,19.374306,281.69223,18.447784,-0.006414681,0.021250032,0.022197118,8.282262,0.081652164
2022-04-22,0.30604786,19.374306,281.69223,18.45811,-0.006414681,0.021250032,0.022197118,8.282188,0.081652164
2022-04-23,0.30579403,19.374306,281.69223,18.45454,-0.006414681,0.021250032,0.022197118,8.281107,0.081652164
2022-04-24,0.30469182,19.374306,281.69223,18.439144,-0.006414681,0.021250032,0.022197118,8.26974,0.081652164
2022-04-25,0.30372128,19.374306,281.69223,18.422537,-0.006414681,0.021250032,0.022197118,8.267389,0.081652164
2022-04-26,0.30311668,19.374306,281.69223,18.415802,-0.006414681,0.021250032,0.022197118,8.261766,0.081652164
2022-04-27,0.302633,19.374306,281.69223,18.40857,-0.006414681,0.021250032,0.022197118,8.25948,0.081652164
2022-04-28,0.30340713,19.374306,281.69223,18.402763,-0.006414681,0.021250032,0.022197118,8.258631,0.081652164
2022-04-29,0.30359018,19.374306,281.69223,18.396654,-0.006414681,0.021250032,0.022197118,8.254933,0.081652164
2022-04-30,0.30297065,19.374306,281.69223,18.407454,-0.006414681,0.021250032,0.022197118,8.256758,0.081652164
2022-05-01,0.30214483,19.374306,281.69223,18.402433,-0.006414681,0.021250032,0.022197118,8.2585,0.081652164
2022-05-02,0.30342397,19.374306,281.69223,18.406784,-0.006414681,0.021250032,0.022197118,8.258854,0.081652164
2022-05-03,0.30326572,19.374306,281.69223,18.403044,-0.006414681,0.021250032,0.022197118,8.260285,0.081652164
2022-05-04,0.3061439,19.374306,281.69223,18.38234,-0.006414681,0.021250032,0.022197118,8.256831,0.081652164
2022-05-05,0.3085466,19.374306,281.69223,18.385084,-0.006414681,0.021250032,0.022197118,8.26083,0.081652164
2022-05-06,0.30814025,19.374306,281.69223,18.418299,-0.006414681,0.021250032,0.022197118,8.260195,0.081652164
2022-05-07,0.30738986,19.374306,281.69223,18.419092,-0.006414681,0.021250032,0.022197118,8.259191,0.081652164
2022-05-08,0.30660123,19.374306,281.69223,18.423605,-0.006414681,0.021250032,0.022197118,8.252658,0.081652164
2022-05-09,0.3061217,19.374306,281.69223,18.406626,-0.006414681,0.021250032,0.022197118,8.246257,0.081652164
2022-05-10,0.30569088,19.374306,281.69223,18.403425,-0.006414681,0.021250032,0.022197118,8.241885,0.081652164
2022-05-11,0.30601424,19.374306,281.69223,18.389034,-0.006414681,0.021250032,0.022197118,8.236878,0.081652164
2022-05-12,0.30671945,19.374306,281.69223,18.37468,-0.006414681,0.021250032,0.022197118,8.232093,0.081652164
2022-05-13,0.30793953,19.374306,281.69223,18.366934,-0.006414681,0.021250032,0.022197118,8.234845,0.081652164
2022-05-14,0.30954874,19.374306,281.69223,18.357483,-0.006414681,0.021250032,0.022197118,8.226786,0.081652164
2022-05-15,0.31065798,19.374306,281.69223,18.353897,-0.006414681,0.021250032,0.022197118,8.221474,0.081652164
2022-05-16,0.31035912,19.374306,281.69223,18.358849,-0.006414681,0.021250032,0.022197118,8.215537,0.081652164
2022-05-17,0.31155583,19.374306,281.69223,18.347616,-0.006414681,0.021250032,0.022197118,8.208123,0.081652164
2022-05-18,0.3139496,19.374306,281.69223,18.382511,-0.006414681,0.021250032,0.022197118,8.227706,0.081652164
2022-05-19,0.3141801,19.374306,281.69223,18.417753,-0.006414681,0.021250032,0.022197118,8.240781,0.081652164
2022-05-20,0.31313273,19.374306,281.69223,18.41589,-0.006414681,0.021250032,0.022197118,8.236994,0.081652164
2022-05-21,0.3147596,19.374306,281.69223,18.40249,-0.006414681,0.021250032,0.022197118,8.234738,0.081652164
2022-05-22,0.3171603,19.374306,281.69223,18.402082,-0.006414681,0.021250032,0.022197118,8.228951,0.081652164
2022-05-23,0.3197262,19.374306,281.69223,18.398191,-0.006414681,0.021250032,0.022197118,8.228041,0.081652164
2022-05-24,0.32349923,19.374306,281.69223,18.384249,-0.006414681,0.021250032,0.022197118,8.223471,0.081652164
2022-05-25,0.32602394,19.374306,281.69223,18.36897,-0.006414681,0.021250032,0.022197118,8.21473,0.081652164
2022-05-26,0.32633135,19.374306,281.69223,18.364609,-0.006414681,0.021250032,0.022197118,8.215522,0.081652164
2022-05-27,0.32813954,19.374306,281.69223,18.357775,-0.006414681,0.021250032,0.022197118,8.204464,0.081652164
2022-05-28,0.33018425,19.374306,281.69223,18.345295,-0.006414681,0.021250032,0.022197118,8.203523,0.081652164
2022-05-29,0.33179173,19.374306,281.69223,18.335102,-0.006414681,0.021250032,0.022197118,8.19997,0.081652164
2022-05-30,0.3306176,19.374306,281.69223,18.34891,-0.006414681,0.021250032,0.022197118,8.198182,0.081652164
2022-05-31,0.33150792,19.374306,281.69223,18.33775,-0.006414681,0.021250032,0.022197118,8.185417,0.081652164
2022-06-01,0.33160898,19.374306,281.69223,18.34121,-0.006414681,0.021250032,0.022197118,8.177819,0.081652164
2022-06-02,0.33288908,19.77794,279.61392,18.331373,-0.006414681,0.021250032,0.022197118,8.171763,0.081652164
2022-06-03,0.3345678,19.615078,278.3031,18.32577,-0.006414681,0.021250032,0.022197118,8.17939,0.081652164
2022-06-04,0.33509865,19.50302,277.16263,18.3457,-0.006414681,0.021250032,0.022197118,8.184751,0.081652164
2022-06-05,0.33390012,20.0568,274.47348,18.356457,-0.006414681,0.021250032,0.022197118,8.175536,0.081652164
2022-06-06,0.33632317,20.239666,272.29395,18.364132,-0.006414681,0.021250032,0.022197118,8.1763315,0.081652164
2022-06-07,0.33819926,20.376978,270.77835,18.387053,-0.006414681,0.021250032,0.022197118,8.177999,0.081652164
2022-06-08,0.3397654,20.686874,269.2447,18.38538,-0.006414681,0.021250032,0.022197118,8.174014,0.081652164
2022-06-09,0.34443432,21.154459,267.3787,18.368156,-0.006414681,0.021250032,0.022197118,8.16733,0.081652164
2022-06-10,0.34692776,21.434452,266.22958,18.36115,-0.006414681,0.021250032,0.022197118,8.164415,0.081652164
2022-06-11,0.3487724,21.592749,264.7714,18.35961,-0.006414681,0.021250032,0.022197118,8.16398,0.081652164
2022-06-12,0.35278806,21.504862,263.96613,18.367311,-0.006414681,0.021250032,0.022197118,8.169431,0.081652164
2022-06-13,0.35074976,21.498913,262.80954,18.395426,-0.006414681,0.021250032,0.022197118,8.169346,0.081652164
2022-06-14,0.3513964,21.976578,260.44742,18.393948,-0.006414681,0.021250032,0.022197118,8.1612215,0.081652164
2022-06-15,0.3514655,21.959356,259.34286,18.403685,-0.006414681,0.021250032,0.022197118,8.163559,0.081652164
2022-06-16,0.3510849,22.104141,258.41483,18.39813,-0.006414681,0.021250032,0.022197118,8.160005,0.081652164
2022-06-17,0.3516544,22.310827,258.01114,18.386791,-0.006414681,0.021250032,0.022197118,8.15756,0.081652164
2022-06-18,0.35159874,22.436607,256.99142,18.389784,-0.006414681,0.021250032,0.022197118,8.160425,0.081652164
2022-06-19,0.35280907,22.57288,256.0352,18.399313,-0.006414681,0.021250032,0.022197118,8.161265,0.081652164
2022-06-20,0.3531007,22.85508,254.86089,18.394024,-0.006414681,0.021250032,0.022197118,8.156249,0.081652164
2022-06-21,0.3560184,22.968641,254.23576,18.375618,-0.006414681,0.021250032,0.022197118,8.156606,0.081652164
2022-06-22,0.35761777,22.472937,255.74615,18.397493,-0.006414681,0.021250032,0.022197118,8.166558,0.081652164
2022-06-23,0.35766536,22.015162,258.4761,18.400045,-0.006414681,0.021250032,0.022197118,8.174038,0.081652164
2022-06-24,0.36152294,21.866045,258.3484,18.399847,-0.006414681,0.021250032,0.022197118,8.176437,0.081652164
2022-06-25,0.36848393,21.85648,257.59787,18.396826,-0.006414681,0.021250032,0.022197118,8.176957,0.081652164
2022-06-26,0.37368122,21.849184,257.23193,18.386362,-0.006414681,0.021250032,0.022197118,8.1771345,0.081652164
2022-06-27,0.3819383,21.899418,256.86823,18.379356,-0.006414681,0.021250032,0.022197118,8.178008,0.081652164
2022-06-28,0.38582423,22.030401,256.153,18.37808,-0.006414681,0.021250032,0.022197118,8.17626,0.081652164
2022-06-29,0.3860044,22.471647,255.10844,18.375393,-0.006414681,0.021250032,0.022197118,8.170092,0.081652164
2022-06-30,0.3862293,22.82642,254.56505,18.366348,-0.006414681,0.021250032,0.022197118,8.167635,0.081652164
2022-07-01,0.3865244,23.117743,253.44537,18.359324,-0.006414681,0.021250032,0.022197118,8.165012,0.081652164
2022-07-02,0.38653386,23.153349,252.81247,18.363173,-0.006414681,0.021250032,0.022197118,8.166786,0.081652164
2022-07-03,0.3849438,23.11093,252.89696,18.375061,-0.006414681,0.021250032,0.022197118,8.169005,0.081652164
2022-07-04,0.38360155,23.45425,252.00864,18.363834,-0.006414681,0.021250032,0.022197118,8.16637,0.081652164
2022-07-05,0.3843605,23.84457,251.02176,18.352175,-0.006414681,0.021250032,0.022197118,8.162018,0.081652164
2022-07-06,0.38490108,24.151346,249.79303,18.348673,-0.006414681,0.021250032,0.022197118,8.159769,0.081652164
2022-07-07,0.38601482,24.488892,248.3764,18.360605,-0.006414681,0.021250032,0.022197118,8.15766,0.081652164
2022-07-08,0.38550743,24.727995,246.83363,18.377975,-0.006414681,0.021250032,0.022197118,8.156506,0.081652164
2022-07-09,0.38421938,24.963335,245.78401,18.39119,-0.006414681,0.021250032,0.022197118,8.152203,0.081652164
2022-07-10,0.38417214,24.621763,245.95938,18.390514,-0.006414681,0.021250032,0.022197118,8.159333,0.081652164
2022-07-11,0.38489586,24.316414,246.14125,18.386784,-0.006414681,0.021250032,0.022197118,8.165602,0.081652164
2022-07-12,0.38391614,24.428804,245.83643,18.388384,-0.006414681,0.021250032,0.022197118,8.163007,0.081652164
2022-07-13,0.3830362,24.462122,245.5745,18.383577,-0.006414681,0.021250032,0.022197118,8.164513,0.081652164
2022-07-14,0.38152447,24.339252,245.22833,18.382261,-0.006414681,0.021250032,0.022197118,8.168148,0.081652164
2022-07-15,0.3813547,24.492008,244.96667,18.374018,-0.006414681,0.021250032,0.022197118,8.166371,0.081652164
2022-07-16,0.3819555,24.628347,244.64084,18.372692,-0.006414681,0.021250032,0.022197118,8.1657295,0.081652164
2022-07-17,0.38410583,24.732996,243.72728,18.37876,-0.006414681,0.021250032,0.022197118,8.1648,0.081652164
2022-07-18,0.38238624,24.345053,244.62132,18.399744,-0.006414681,0.021250032,0.022197118,8.170883,0.081652164
2022-07-19,0.3780401,24.014627,245.78204,18.421339,-0.006414681,0.021250032,0.022197118,8.175823,0.081652164
2022-07-20,0.37584153,24.04314,245.42923,18.42572,-0.006414681,0.021250032,0.022197118,8.176939,0.081652164
2022-07-21,0.375181,24.039818,244.7191,18.431704,-0.006414681,0.021250032,0.022197118,8.177259,0.081652164
2022-07-22,0.3742846,24.110394,244.43225,18.433859,-0.006414681,0.021250032,0.022197118,8.176536,0.081652164
2022-07-23,0.3738874,24.253662,244.26622,18.439095,-0.006414681,0.021250032,0.022197118,8.175867,0.081652164
2022-07-24,0.3740444,24.486885,243.82047,18.43591,-0.006414681,0.021250032,0.022197118,8.172993,0.081652164
2022-07-25,0.37536922,24.738396,243.12086,18.432732,-0.006414681,0.021250032,0.022197118,8.171051,0.081652164
2022-07-26,0.37577865,24.99243,242.59132,18.431736,-0.006414681,0.021250032,0.022197118,8.16943,0.081652164
2022-07-27,0.3778461,25.244793,242.05435,18.428015,-0.006414681,0.021250032,0.022197118,8.166946,0.081652164
2022-07-28,0.37819332,25.322819,241.68782,18.425028,-0.006414681,0.021250032,0.022197118,8.168433,0.081652164
2022-07-29,0.3791658,25.413317,241.02954,18.426039,-0.006414681,0.021250032,0.022197118,8.167485,0.081652164
2022-07-30,0.37937182,25.572083,240.03181,18.431196,-0.006414681,0.021250032,0.022197118,8.16604,0.081652164
2022-07-31,0.37915042,25.821983,238.98505,18.420858,-0.006414681,0.021250032,0.022197118,8.1639385,0.081652164
2022-08-01,0.37904015,26.018307,238.06242,18.415318,-0.006414681,0.021250032,0.022197118,8.162837,0.081652164
2022-08-02,0.37808785,26.166033,237.25844,18.409393,-0.006414681,0.021250032,0.022197118,8.161542,0.081652164
2022-08-03,0.37647992,26.215458,236.7462,18.413586,-0.006414681,0.021250032,0.022197118,8.162568,0.081652164
2022-08-04,0.37472683,26.32923,236.40489,18.41329,-0.006414681,0.021250032,0.022197118,8.1616745,0.081652164
2022-08-05,0.37441012,26.430708,236.16512,18.408735,-0.006414681,0.021250032,0.022197118,8.161252,0.081652164
2022-08-06,0.3744535,26.538445,235.81415,18.409912,-0.006414681,0.021250032,0.022197118,8.161666,0.081652164
2022-08-07,0.3730616,26.435911,235.94478,18.422379,-0.006414681,0.021250032,0.022197118,8.164412,0.081652164
2022-08-08,0.37037444,26.427103,236.09985,18.444231,-0.006414681,0.021250032,0.022197118,8.165559,0.081652164
2022-08-09,0.36749026,26.4289,235.77216,18.458666,-0.006414681,0.021250032,0.022197118,8.165828,0.081652164
2022-08-10,0.3628326,26.423054,235.4915,18.469137,-0.006414681,0.021250032,0.022197118,8.165979,0.081652164
2022-08-11,0.35799736,26.337486,235.85597,18.479767,-0.006414681,0.021250032,0.022197118,8.167299,0.081652164
2022-08-12,0.35465184,26.422379,235.66515,18.476967,-0.006414681,0.021250032,0.022197118,8.165962,0.081652164
2022-08-13,0.35317543,26.591244,235.50111,18.472685,-0.006414681,0.021250032,0.022197118,8.162578,0.081652164
2022-08-14,0.3534366,26.773973,235.3965,18.468363,-0.006414681,0.021250032,0.022197118,8.160946,0.081652164
2022-08-15,0.35388896,26.766932,235.09796,18.45784,-0.006414681,0.021250032,0.022197118,8.163345,0.081652164
2022-08-16,0.3547049,26.747515,234.72906,18.45227,-0.006414681,0.021250032,0.022197118,8.1666765,0.081652164
2022-08-17,0.35552073,26.930683,234.16191,18.442097,-0.006414681,0.021250032,0.022197118,8.163237,0.081652164
2022-08-18,0.3562587,27.081856,233.87482,18.449917,-0.006414681,0.021250032,0.022197118,8.162549,0.081652164
2022-08-19,0.3572727,27.09415,233.36998,18.457113,-0.006414681,0.021250032,0.022197118,8.164357,0.081652164
2022-08-20,0.35931483,27.228495,233.03564,18.456322,-0.006414681,0.021250032,0.022197118,8.1630945,0.081652164
2022-08-21,0.3592878,27.294464,232.61797,18.459839,-0.006414681,0.021250032,0.022197118,8.163549,0.081652164
2022-08-22,0.35857219,27.426182,231.82611,18.444248,-0.006414681,0.021250032,0.022197118,8.162259,0.081652164
2022-08-23,0.35745662,27.496565,231.16801,18.44552,-0.006414681,0.021250032,0.022197118,8.162146,0.081652164
2022-08-24,0.3550009,27.444012,230.94766,18.461042,-0.006414681,0.021250032,0.022197118,8.163535,0.081652164
2022-08-25,0.35199457,27.261154,231.01361,18.477945,-0.006414681,0.021250032,0.022197118,8.165127,0.081652164
2022-08-26,0.3477371,27.305298,230.69693,18.49481,-0.006414681,0.021250032,0.022197118,8.164509,0.081652164
2022-08-27,0.34579134,27.38611,230.4885,18.494272,-0.006414681,0.021250032,0.022197118,8.163666,0.081652164
2022-08-28,0.34501627,27.523249,230.43558,18.498306,-0.006414681,0.021250032,0.022197118,8.1612835,0.081652164
2022-08-29,0.34563997,27.59389,230.3169,18.492273,-0.006414681,0.021250032,0.022197118,8.161531,0.081652164
2022-08-30,0.34596488,27.586645,230.29292,18.490286,-0.006414681,0.021250032,0.022197118,8.164762,0.081652164
2022-08-31,0.34564123,27.579027,229.88509,18.495651,-0.006414681,0.021250032,0.022197118,8.165986,0.081652164
2022-09-01,0.34608966,27.54685,229.26003,18.512753,-0.006414681,0.021250032,0.022197118,8.16615,0.081652164
2022-09-02,0.34303337,27.213642,230.62286,18.528158,-0.006414681,0.021250032,0.022197118,8.171458,0.081652164
2022-09-03,0.342208,26.947302,231.53572,18.544573,-0.006414681,0.021250032,0.022197118,8.174764,0.081652164
2022-09-04,0.33903268,26.446909,232.84465,18.547102,-0.006414681,0.021250032,0.022197118,8.181284,0.081652164
2022-09-05,0.33227012,25.788029,235.08301,18.5683,-0.006414681,0.021250032,0.022197118,8.190019,0.081652164
2022-09-06,0.32336244,25.089956,237.3785,18.574978,-0.006414681,0.021250032,0.022197118,8.198991,0.081652164
2022-09-07,0.31455326,24.472631,238.55171,18.580545,-0.006414681,0.021250032,0.022197118,8.205937,0.081652164
2022-09-08,0.31023204,24.239597,238.63298,18.576517,-0.006414681,0.021250032,0.022197118,8.208719,0.081652164
2022-09-09,0.30870575,24.088593,238.8684,18.571629,-0.006414681,0.021250032,0.022197118,8.210615,0.081652164
2022-09-10,0.30741224,23.998308,239.40503,18.57313,-0.006414681,0.021250032,0.022197118,8.211736,0.081652164
2022-09-11,0.30844718,24.073801,239.81871,18.556938,-0.006414681,0.021250032,0.022197118,8.210803,0.081652164
2022-09-12,0.31090394,23.992077,239.97133,18.559986,-0.006414681,0.021250032,0.022197118,8.211878,0.081652164
2022-09-13,0.31617475,23.781073,240.40271,18.555698,-0.006414681,0.021250032,0.022197118,8.216495,0.081652164
2022-09-14,0.31758305,23.517887,241.47578,18.554731,-0.006414681,0.021250032,0.022197118,8.220274,0.081652164
2022-09-15,0.3171334,23.501408,242.27412,18.548153,-0.006414681,0.021250032,0.022197118,8.221985,0.081652164
2022-09-16,0.3180361,23.464428,243.00653,18.540615,-0.006414681,0.021250032,0.022197118,8.221616,0.081652164
2022-09-17,0.32156593,23.563984,243.0158,18.534857,-0.006414681,0.021250032,0.022197118,8.219516,0.081652164
2022-09-18,0.32328093,23.495058,242.82886,18.538784,-0.006414681,0.021250032,0.022197118,8.219699,0.081652164
2022-09-19,0.32109103,23.171917,243.78981,18.556572,-0.006414681,0.021250032,0.022197118,8.224135,0.081652164
2022-09-20,0.32057616,23.02326,244.13596,18.557608,-0.006414681,0.021250032,0.022197118,8.2265215,0.081652164
2022-09-21,0.319384,22.795588,244.72714,18.570398,-0.006414681,0.021250032,0.022197118,8.231356,0.081652164
2022-09-22,0.32343876,22.4767,245.2845,18.567684,-0.006414681,0.021250032,0.022197118,8.2355,0.081652164
2022-09-23,0.32969594,22.150394,246.58646,18.571657,-0.006414681,0.021250032,0.022197118,8.2400675,0.081652164
2022-09-24,0.3317274,21.809206,247.75166,18.569563,-0.006414681,0.021250032,0.022197118,8.244818,0.081652164
2022-09-25,0.3326966,21.62231,248.89061,18.565624,-0.006414681,0.021250032,0.022197118,8.248395,0.081652164
2022-09-26,0.33199587,21.507559,249.38847,18.562838,-0.006414681,0.021250032,0.022197118,8.250017,0.081652164
2022-09-27,0.33398363,21.505138,249.9481,18.561012,-0.006414681,0.021250032,0.022197118,8.25002,0.081652164
2022-09-28,0.33778328,21.494955,250.44284,18.5527,-0.006414681,0.021250032,0.022197118,8.2500725,0.081652164
2022-09-29,0.3409004,21.665777,250.7721,18.54838,-0.006414681,0.021250032,0.022197118,8.247907,0.081652164
2022-09-30,0.343288,21.803484,250.87605,18.542772,-0.006414681,0.021250032,0.022197118,8.24575,0.081652164
2022-10-01,0.34494337,21.920376,251.04842,18.539997,-0.006414681,0.021250032,0.022197118,8.24352,0.081652164
2022-10-02,0.3470198,21.706787,250.82465,18.544996,-0.006414681,0.021250032,0.022197118,8.248438,0.081652164
2022-10-03,0.3494688,21.42176,251.5555,18.553076,-0.006414681,0.021250032,0.022197118,8.25115,0.081652164
2022-10-04,0.35094172,21.2432,251.7562,18.549675,-0.006414681,0.021250032,0.022197118,8.25378,0.081652164
2022-10-05,0.35174462,21.10129,252.17001,18.55323,-0.006414681,0.021250032,0.022197118,8.256666,0.081652164
2022-10-06,0.3491,20.912659,252.85422,18.55395,-0.006414681,0.021250032,0.022197118,8.259351,0.081652164
2022-10-07,0.3461121,20.841497,253.60263,18.55834,-0.006414681,0.021250032,0.022197118,8.261572,0.081652164
2022-10-08,0.3434658,20.680458,254.13733,18.564198,-0.006414681,0.021250032,0.022197118,8.262733,0.081652164
2022-10-09,0.34321958,20.621677,254.48782,18.565071,-0.006414681,0.021250032,0.022197118,8.263697,0.081652164
2022-10-10,0.3447815,20.361088,255.69005,18.569656,-0.006414681,0.021250032,0.022197118,8.265205,0.081652164
2022-10-11,0.34209538,20.10849,256.73584,18.569418,-0.006414681,0.021250032,0.022197118,8.268676,0.081652164
2022-10-12,0.33913782,19.919226,257.2992,18.57047,-0.006414681,0.021250032,0.022197118,8.271489,0.081652164
2022-10-13,0.337599,19.766563,257.75623,18.556412,-0.006414681,0.021250032,0.022197118,8.27409,0.081652164
2022-10-14,0.33386344,19.563847,258.34186,18.562035,-0.006414681,0.021250032,0.022197118,8.275796,0.081652164
2022-10-15,0.32908374,19.334894,259.70605,18.57171,-0.006414681,0.021250032,0.022197118,8.277378,0.081652164
2022-10-16,0.3243699,19.167189,260.5041,18.575321,-0.006414681,0.021250032,0.022197118,8.278527,0.081652164
2022-10-17,0.31965435,19.02407,261.2402,18.588129,-0.006414681,0.021250032,0.022197118,8.279856,0.081652164
2022-10-18,0.31495956,18.895704,262.14514,18.590277,-0.006414681,0.021250032,0.022197118,8.280658,0.081652164
2022-10-19,0.31201395,18.822754,262.44098,18.58218,-0.006414681,0.021250032,0.022197118,8.281336,0.081652164
2022-10-20,0.30958107,18.568884,263.26874,18.585464,-0.006414681,0.021250032,0.022197118,8.282983,0.081652164
2022-10-21,0.30543518,18.218971,264.8836,18.582827,-0.006414681,0.021250032,0.022197118,8.28676,0.081652164
2022-10-22,0.30315676,18.050625,265.1789,18.581326,-0.006414681,0.021250032,0.022197118,8.289478,0.081652164
2022-10-23,0.30285624,17.966646,265.87576,18.566622,-0.006414681,0.021250032,0.022197118,8.290881,0.081652164
2022-10-24,0.30415905,17.865824,266.79782,18.563372,-0.006414681,0.021250032,0.022197118,8.2913265,0.081652164
2022-10-25,0.30502808,17.861725,267.02426,18.562424,-0.006414681,0.021250032,0.022197118,8.2921,0.081652164
2022-10-26,0.3056211,17.787395,267.27063,18.562206,-0.006414681,0.021250032,0.022197118,8.292117,0.081652164
2022-10-27,0.30595833,17.686821,267.85266,18.57267,-0.006414681,0.021250032,0.022197118,8.292801,0.081652164
2022-10-28,0.3068227,17.5728,268.30978,18.57265,-0.006414681,0.021250032,0.022197118,8.294378,0.081652164
2022-10-29,0.30638644,17.50782,268.62265,18.57601,-0.006414681,0.021250032,0.022197118,8.296221,0.081652164
2022-10-30,0.3057549,17.424473,268.73108,18.572817,-0.006414681,0.021250032,0.022197118,8.297396,0.081652164
2022-10-31,0.3075998,17.379673,269.2175,18.567091,-0.006414681,0.021250032,0.022197118,8.298061,0.081652164
2022-11-01,0.30648613,17.187904,270.30377,18.57087,-0.006414681,0.021250032,0.022197118,8.299786,0.081652164
2022-11-02,0.30647796,17.073818,270.66476,18.560114,-0.006414681,0.021250032,0.022197118,8.301852,0.081652164
2022-11-03,0.30617,16.953293,270.99197,18.560614,-0.006414681,0.021250032,0.022197118,8.302243,0.081652164
2022-11-04,0.30819982,16.880028,271.5345,18.560905,-0.006414681,0.021250032,0.022197118,8.303326,0.081652164
2022-11-05,0.30846733,16.790726,271.63354,18.563133,-0.006414681,0.021250032,0.022197118,8.304015,0.081652164
2022-11-06,0.3082248,16.60776,272.1243,18.576035,-0.006414681,0.021250032,0.022197118,8.304085,0.081652164
2022-11-07,0.30462092,16.393751,272.9576,18.581226,-0.006414681,0.021250032,0.022197118,8.30424,0.081652164
2022-11-08,0.30108136,16.224583,273.50122,18.574894,-0.006414681,0.021250032,0.022197118,8.305842,0.081652164
2022-11-09,0.29954976,16.086222,273.90424,18.573675,-0.006414681,0.021250032,0.022197118,8.307522,0.081652164
2022-11-10,0.29916105,16.018433,274.29648,18.571293,-0.006414681,0.021250032,0.022197118,8.309125,0.081652164
2022-11-11,0.29968107,15.962103,274.5841,18.567879,-0.006414681,0.021250032,0.022197118,8.309947,0.081652164
2022-11-12,0.29915196,15.887563,274.77988,18.56912,-0.006414681,0.021250032,0.022197118,8.310586,0.081652164
2022-11-13,0.29787198,15.787344,275.0744,18.567993,-0.006414681,0.021250032,0.022197118,8.311327,0.081652164
2022-11-14,0.29683495,15.688149,275.51425,18.56926,-0.006414681,0.021250032,0.022197118,8.312937,0.081652164
2022-11-15,0.29616165,15.575606,275.97037,18.570137,-0.006414681,0.021250032,0.022197118,8.314778,0.081652164
2022-11-16,0.2957737,15.53705,276.44794,18.56282,-0.006414681,0.021250032,0.022197118,8.315419,0.081652164
2022-11-17,0.29829064,15.430758,277.25745,18.558552,-0.006414681,0.021250032,0.022197118,8.315023,0.081652164
